queryId	targetId	percentIdentity	alignmentLength	mismatches	gapOpenings	queryStart	queryEnd	targetStart	targetEnd	eValue	bitScore
EOSBI6J02GOLAM	gi|121582553|ref|NC_008766.1|	100.0	23	0	0	154	176	54707	54685	2.0E-7	46.1
EOSBI6J01B9ZL5	gi|121582553|ref|NC_008766.1|	100.0	120	0	0	121	240	28462	28581	3.0E-65	238.0
EOSBI6J01DH6G8	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	15	33	30357	30339	5.0E-5	38.2
EOSBI6J01AJA8Z	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	146	172	45868	45894	5.0E-5	38.2
EOSBI6J02IKJN9	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	47	65	40332	40314	5.0E-5	38.2
EOSBI6J01EH97Q	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	79	102	53731	53708	1.0E-5	40.1
EOSBI6J01AOLPQ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	159	177	39421	39439	5.0E-5	38.2
EOSBI6J02GU0S7	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	133	152	46382	46401	1.0E-5	40.1
EOSBI6J01AUG3M	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	65	84	61905	61924	1.0E-5	40.1
EOSBI6J02H3NFM	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	150	168	10694	10712	5.0E-5	38.2
EOSBI6J01BZ7QE	gi|121582553|ref|NC_008766.1|	100.0	231	0	0	1	231	28316	28546	1.0E-131	458.0
EOSBI6J01C4FTQ	gi|121582553|ref|NC_008766.1|	95.45	22	1	0	84	105	11697	11718	1.0E-4	36.2
EOSBI6J01ECTM6	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	42	65	41039	41016	1.0E-5	40.1
EOSBI6J02G3W7E	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	73	91	34435	34417	5.0E-5	38.2
EOSBI6J01EPH18	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	66	85	2388	2407	1.0E-5	40.1
EOSBI6J02I2YAW	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	174	194	8422	8442	3.0E-6	42.1
EOSBI6J01DLFLA	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	11	29	13657	13675	5.0E-5	38.2
EOSBI6J01DCSBY	gi|121582553|ref|NC_008766.1|	100.0	231	0	0	1	231	28357	28587	1.0E-131	458.0
EOSBI6J02HRFWP	gi|121582553|ref|NC_008766.1|	83.54	158	26	0	66	223	33248	33405	6.0E-26	107.0
EOSBI6J02GKFIA	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	3	26	16981	16958	1.0E-5	40.1
EOSBI6J01DDZFW	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	112	130	12013	11995	5.0E-5	38.2
EOSBI6J02F9Y14	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	148	166	12580	12562	5.0E-5	38.2
EOSBI6J01EKCJ7	gi|121582553|ref|NC_008766.1|	96.15	26	1	0	112	137	24222	24197	7.0E-7	44.1
EOSBI6J02FN8W3	gi|121582553|ref|NC_008766.1|	81.42	113	21	0	12	124	31254	31366	5.0E-11	58.0
EOSBI6J01CRAMI	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	238	256	46741	46723	6.0E-5	38.2
EOSBI6J02HASB1	gi|121582553|ref|NC_008766.1|	89.47	38	4	0	5	42	29363	29326	8.0E-7	44.1
EOSBI6J02H8ICS	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	162	180	13630	13612	5.0E-5	38.2
EOSBI6J01CW52L	gi|121582553|ref|NC_008766.1|	100.0	241	0	0	1	241	28179	28419	2.0E-137	478.0
EOSBI6J02FMNW9	gi|121582553|ref|NC_008766.1|	89.8	147	15	0	96	242	62608	62754	1.0E-45	172.0
EOSBI6J02F1RND	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	49	67	1866	1884	5.0E-5	38.2
EOSBI6J02HJMS5	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	40	58	1868	1850	5.0E-5	38.2
EOSBI6J02H9NLX	gi|121582553|ref|NC_008766.1|	89.47	38	4	0	130	167	29326	29363	8.0E-7	44.1
EOSBI6J01DG1G0	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	228	250	17637	17615	5.0E-5	38.2
EOSBI6J01D31OT	gi|121582553|ref|NC_008766.1|	100.0	250	0	0	1	250	28260	28011	7.0E-143	496.0
EOSBI6J02F5YJX	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	109	128	13517	13498	1.0E-5	40.1
EOSBI6J01AH2VK	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	181	200	42283	42264	1.0E-5	40.1
EOSBI6J02HDPEQ	gi|121582553|ref|NC_008766.1|	100.0	24	0	0	70	93	57072	57049	5.0E-8	48.1
EOSBI6J01AKCXW	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	110	132	6631	6653	5.0E-5	38.2
EOSBI6J02H039S	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	103	123	59069	59089	3.0E-6	42.1
EOSBI6J01ELWCC	gi|121582553|ref|NC_008766.1|	96.0	25	1	0	75	99	16059	16035	3.0E-6	42.1
EOSBI6J01BWEB2	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	200	218	17766	17748	5.0E-5	38.2
EOSBI6J02JS9A7	gi|121582553|ref|NC_008766.1|	97.95	244	5	0	1	244	56541	56784	2.0E-127	444.0
EOSBI6J01ANZZ1	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	139	157	59120	59138	5.0E-5	38.2
EOSBI6J02IUQFL	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	238	256	2877	2895	5.0E-5	38.2
EOSBI6J01D8HJI	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	14	32	459	477	4.0E-5	38.2
EOSBI6J01AQ5WS	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	201	219	12021	12003	5.0E-5	38.2
EOSBI6J02IFQ3C	gi|121582553|ref|NC_008766.1|	86.36	110	15	0	1	110	39340	39231	1.0E-23	99.6
EOSBI6J01DBT9G	gi|121582553|ref|NC_008766.1|	100.0	236	0	0	1	236	27716	27481	1.0E-134	468.0
EOSBI6J01EM7QS	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	156	175	44599	44580	1.0E-5	40.1
EOSBI6J02I7V8Q	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	210	228	249	231	5.0E-5	38.2
EOSBI6J01B3Z5L	gi|121582553|ref|NC_008766.1|	85.37	82	12	0	14	95	41317	41398	6.0E-14	67.9
EOSBI6J01DFTFO	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	238	256	30655	30637	5.0E-5	38.2
EOSBI6J02JJEIZ	gi|121582553|ref|NC_008766.1|	96.0	25	1	0	163	187	13898	13922	3.0E-6	42.1
EOSBI6J02GZKMD	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	113	132	4246	4265	1.0E-5	40.1
EOSBI6J01AMRSL	gi|121582553|ref|NC_008766.1|	96.3	27	1	0	112	138	57417	57443	2.0E-7	46.1
EOSBI6J01DQPOJ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	212	230	20973	20955	5.0E-5	38.2
EOSBI6J01AM57N	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	191	210	12020	12001	1.0E-5	40.1
EOSBI6J02IV75C	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	99	118	46621	46640	1.0E-5	40.1
EOSBI6J01D652F	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	172	190	23634	23652	5.0E-5	38.2
EOSBI6J01EGWNT	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	176	198	1395	1417	5.0E-5	38.2
EOSBI6J01A0XAF	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	62	84	14334	14356	4.0E-5	38.2
EOSBI6J01C95ZY	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	81	99	44960	44942	5.0E-5	38.2
EOSBI6J01DLHDW	gi|121582553|ref|NC_008766.1|	100.0	247	0	0	1	247	38623	38377	4.0E-141	490.0
EOSBI6J02F3Z7Q	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	5	25	5600	5620	3.0E-6	42.1
EOSBI6J01A7ZA2	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	5	23	51376	51394	4.0E-5	38.2
EOSBI6J02GX29U	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	210	229	53434	53453	1.0E-5	40.1
EOSBI6J01CGXTM	gi|121582553|ref|NC_008766.1|	94.7	151	8	0	73	223	49279	49129	1.0E-64	236.0
EOSBI6J02HH0DK	gi|121582553|ref|NC_008766.1|	99.6	252	1	0	1	252	28246	27995	1.0E-141	492.0
EOSBI6J01AKJEE	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	86	105	8260	8279	1.0E-5	40.1
EOSBI6J01A7K0X	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	16	35	17091	17072	1.0E-5	40.1
EOSBI6J01BTP5I	gi|121582553|ref|NC_008766.1|	89.36	47	5	0	156	202	40281	40235	8.0E-10	54.0
EOSBI6J02GRFJH	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	166	184	46184	46166	5.0E-5	38.2
EOSBI6J02GFJMQ	gi|121582553|ref|NC_008766.1|	100.0	245	0	0	1	245	38166	37922	7.0E-140	486.0
EOSBI6J02G6PTA	gi|121582553|ref|NC_008766.1|	100.0	22	0	0	199	220	3490	3469	9.0E-7	44.1
EOSBI6J02I7DBP	gi|121582553|ref|NC_008766.1|	84.91	106	15	1	112	216	29076	28971	2.0E-16	75.8
EOSBI6J01BY504	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	5	23	16035	16053	5.0E-5	38.2
EOSBI6J02GI3EJ	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	138	158	34469	34489	2.0E-6	42.1
EOSBI6J01AEAYT	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	135	154	51754	51773	1.0E-5	40.1
EOSBI6J01DL4YU	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	120	140	59264	59244	3.0E-6	42.1
EOSBI6J02HBPTV	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	35	57	60009	60031	5.0E-5	38.2
EOSBI6J02IN3GO	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	211	229	232	250	5.0E-5	38.2
EOSBI6J02I20GQ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	27	45	34391	34373	5.0E-5	38.2
EOSBI6J01C3EXW	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	3	21	28117	28135	5.0E-5	38.2
EOSBI6J01DD53U	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	44	66	4067	4089	5.0E-5	38.2
EOSBI6J01CGBTJ	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	65	87	63508	63486	5.0E-5	38.2
EOSBI6J02HVZCU	gi|121582553|ref|NC_008766.1|	92.86	28	2	0	91	118	63441	63414	1.0E-5	40.1
EOSBI6J01DY75B	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	230	248	54630	54612	5.0E-5	38.2
EOSBI6J02GX2RU	gi|121582553|ref|NC_008766.1|	96.0	25	1	0	145	169	47301	47325	3.0E-6	42.1
EOSBI6J01ANLAZ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	106	124	16785	16767	5.0E-5	38.2
EOSBI6J02FZU9A	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	13	31	33296	33278	5.0E-5	38.2
EOSBI6J02JNOKW	gi|121582553|ref|NC_008766.1|	82.73	110	19	0	48	157	50196	50087	6.0E-14	67.9
EOSBI6J01CO6RY	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	72	95	50751	50728	1.0E-5	40.1
EOSBI6J02IWP4O	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	7	27	40382	40402	3.0E-6	42.1
EOSBI6J02HIFXT	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	129	147	42282	42264	5.0E-5	38.2
EOSBI6J02JMCWV	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	60	82	46525	46547	4.0E-5	38.2
EOSBI6J01D1RJB	gi|121582553|ref|NC_008766.1|	95.12	205	8	2	83	287	45301	45099	3.0E-87	311.0
EOSBI6J02GFUHB	gi|121582553|ref|NC_008766.1|	100.0	224	0	0	1	224	27136	27359	2.0E-127	444.0
EOSBI6J02F0AQC	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	211	229	56601	56619	5.0E-5	38.2
EOSBI6J02HMF0C	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	176	194	13334	13316	5.0E-5	38.2
EOSBI6J01D0O2O	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	108	128	59121	59141	3.0E-6	42.1
EOSBI6J01D7IIL	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	113	132	471	452	1.0E-5	40.1
EOSBI6J01D1743	gi|121582553|ref|NC_008766.1|	96.0	25	1	0	165	189	47859	47835	3.0E-6	42.1
EOSBI6J02HUKUX	gi|121582553|ref|NC_008766.1|	83.33	96	16	0	6	101	39744	39839	8.0E-13	63.9
EOSBI6J02HGONS	gi|121582553|ref|NC_008766.1|	92.86	28	2	0	47	74	55864	55891	1.0E-5	40.1
EOSBI6J02GANF1	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	112	131	63057	63038	1.0E-5	40.1
EOSBI6J02HTFH2	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	198	216	459	477	5.0E-5	38.2
EOSBI6J01CP29H	gi|121582553|ref|NC_008766.1|	100.0	244	0	0	1	244	38251	38008	3.0E-139	484.0
EOSBI6J02IADQ1	gi|121582553|ref|NC_008766.1|	100.0	236	0	0	1	236	27387	27622	1.0E-134	468.0
EOSBI6J02GHNVY	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	53	71	25180	25198	5.0E-5	38.2
EOSBI6J02IGU5T	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	160	182	63424	63402	5.0E-5	38.2
EOSBI6J02GF2TK	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	112	138	46241	46267	5.0E-5	38.2
EOSBI6J02JLH8B	gi|121582553|ref|NC_008766.1|	94.55	55	3	0	29	83	39285	39231	2.0E-19	85.7
EOSBI6J02H23DB	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	105	123	4635	4653	5.0E-5	38.2
EOSBI6J01DZUQE	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	121	143	53294	53272	5.0E-5	38.2
EOSBI6J02HN8Y5	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	92	111	3957	3938	1.0E-5	40.1
EOSBI6J02FLTGE	gi|121582553|ref|NC_008766.1|	85.55	173	25	0	47	219	28434	28606	3.0E-37	145.0
EOSBI6J02IJBWW	gi|121582553|ref|NC_008766.1|	100.0	23	0	0	33	55	55860	55882	2.0E-7	46.1
EOSBI6J02INJLC	gi|121582553|ref|NC_008766.1|	90.0	50	5	0	4	53	28653	28702	1.0E-11	60.0
EOSBI6J02HZ4V2	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	84	102	61186	61204	5.0E-5	38.2
EOSBI6J02GGSE6	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	86	112	32149	32123	5.0E-5	38.2
EOSBI6J02IY0WU	gi|121582553|ref|NC_008766.1|	85.11	235	35	0	5	239	33078	32844	2.0E-50	188.0
EOSBI6J01EN5XI	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	123	145	47322	47300	5.0E-5	38.2
EOSBI6J01DALZP	gi|121582553|ref|NC_008766.1|	100.0	25	0	0	62	86	31371	31347	1.0E-8	50.1
EOSBI6J02HCQNY	gi|121582553|ref|NC_008766.1|	89.04	73	8	0	170	242	28867	28939	4.0E-18	81.8
EOSBI6J01C7PF1	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	157	175	56631	56613	5.0E-5	38.2
EOSBI6J01DH7IO	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	142	161	13513	13532	1.0E-5	40.1
EOSBI6J01E3AII	gi|121582553|ref|NC_008766.1|	87.74	155	19	0	3	157	31384	31230	8.0E-41	157.0
EOSBI6J02JLV20	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	10	28	14795	14777	5.0E-5	38.2
EOSBI6J01EPERY	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	194	212	56879	56861	5.0E-5	38.2
EOSBI6J01C70GV	gi|121582553|ref|NC_008766.1|	83.33	60	10	0	76	135	9016	8957	1.0E-5	40.1
EOSBI6J02JJCSX	gi|121582553|ref|NC_008766.1|	100.0	24	0	0	197	220	41178	41155	5.0E-8	48.1
EOSBI6J01CLZXP	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	168	186	60644	60626	5.0E-5	38.2
EOSBI6J02GF32B	gi|121582553|ref|NC_008766.1|	92.86	28	2	0	162	189	49282	49255	1.0E-5	40.1
EOSBI6J02GTBVJ	gi|121582553|ref|NC_008766.1|	100.0	22	0	0	122	143	50749	50728	8.0E-7	44.1
EOSBI6J02GSAMT	gi|121582553|ref|NC_008766.1|	100.0	22	0	0	169	190	311	290	8.0E-7	44.1
EOSBI6J02JWAIT	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	196	215	4577	4558	1.0E-5	40.1
EOSBI6J02JTE8N	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	190	208	49811	49829	5.0E-5	38.2
EOSBI6J01B6UI1	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	92	114	46121	46099	5.0E-5	38.2
EOSBI6J01BZ75M	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	2	25	16259	16282	1.0E-5	40.1
EOSBI6J02GF2IE	gi|121582553|ref|NC_008766.1|	86.89	122	16	0	1	122	33486	33365	2.0E-28	115.0
EOSBI6J01BIZVP	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	112	130	13904	13922	5.0E-5	38.2
EOSBI6J02IV0B5	gi|121582553|ref|NC_008766.1|	100.0	25	0	0	63	87	31371	31347	1.0E-8	50.1
EOSBI6J02HZ1Q4	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	62	82	4617	4597	3.0E-6	42.1
EOSBI6J02G53HK	gi|121582553|ref|NC_008766.1|	89.52	229	24	0	1	229	39417	39189	5.0E-73	264.0
EOSBI6J01CLFYH	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	29	47	8733	8715	4.0E-5	38.2
EOSBI6J02GW3ZQ	gi|121582553|ref|NC_008766.1|	86.46	96	13	0	55	150	33535	33630	5.0E-20	87.7
EOSBI6J02IYKNN	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	105	123	46026	46044	5.0E-5	38.2
EOSBI6J01EGJIO	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	10	28	14795	14777	5.0E-5	38.2
EOSBI6J02GE9VH	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	117	135	56335	56353	5.0E-5	38.2
EOSBI6J01EDONB	gi|121582553|ref|NC_008766.1|	100.0	202	0	0	1	202	38309	38108	2.0E-114	400.0
EOSBI6J01CSK7L	gi|121582553|ref|NC_008766.1|	95.83	24	1	0	118	141	34990	34967	1.0E-5	40.1
EOSBI6J01DQKWA	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	191	209	30438	30420	5.0E-5	38.2
EOSBI6J02GT252	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	212	234	61204	61182	5.0E-5	38.2
EOSBI6J02IPQKP	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	13	31	33296	33278	5.0E-5	38.2
EOSBI6J02IIZ9N	gi|121582553|ref|NC_008766.1|	86.32	95	13	0	150	244	20840	20746	2.0E-19	85.7
EOSBI6J01CRIZK	gi|121582553|ref|NC_008766.1|	89.47	38	4	0	81	118	29363	29326	8.0E-7	44.1
EOSBI6J02FXU5Y	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	177	199	47735	47757	5.0E-5	38.2
EOSBI6J01APDF9	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	83	102	42283	42264	1.0E-5	40.1
EOSBI6J01DQD84	gi|121582553|ref|NC_008766.1|	99.61	254	1	0	1	254	38896	38643	2.0E-143	498.0
EOSBI6J02II5L1	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	38	56	22483	22465	4.0E-5	38.2
EOSBI6J02JHHBW	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	80	98	13771	13789	5.0E-5	38.2
EOSBI6J02G9XAV	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	130	148	16922	16904	5.0E-5	38.2
EOSBI6J02JPJU2	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	49	67	3026	3008	6.0E-5	38.2
EOSBI6J02IDW2B	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	87	105	63573	63591	5.0E-5	38.2
EOSBI6J02HI1UK	gi|121582553|ref|NC_008766.1|	100.0	21	0	0	101	121	46185	46165	3.0E-6	42.1
EOSBI6J02GZFJ3	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	101	120	51964	51945	1.0E-5	40.1
EOSBI6J01ATGUK	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	146	168	25043	25021	4.0E-5	38.2
EOSBI6J01AZ6LB	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	49	67	1866	1884	5.0E-5	38.2
EOSBI6J01CPMOE	gi|121582553|ref|NC_008766.1|	88.0	250	30	0	1	250	32649	32898	3.0E-71	258.0
EOSBI6J02GEKO8	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	222	240	30655	30637	5.0E-5	38.2
EOSBI6J02HTOQ2	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	109	128	21594	21575	1.0E-5	40.1
EOSBI6J01AMAIZ	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	123	142	42263	42282	1.0E-5	40.1
EOSBI6J01CJDA2	gi|121582553|ref|NC_008766.1|	99.59	245	0	1	1	244	38166	37922	4.0E-135	470.0
EOSBI6J02HCK6P	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	17	35	13628	13610	5.0E-5	38.2
EOSBI6J02IOAK3	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	123	142	42263	42282	1.0E-5	40.1
EOSBI6J02I52RC	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	63	81	50622	50640	5.0E-5	38.2
EOSBI6J01BSX7V	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	72	91	58252	58271	1.0E-5	40.1
EOSBI6J02H7TLT	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	156	175	13611	13630	1.0E-5	40.1
EOSBI6J02H7EGQ	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	200	218	17766	17748	5.0E-5	38.2
EOSBI6J01BFKP4	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	189	207	25179	25197	5.0E-5	38.2
EOSBI6J01ETB0A	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	23	41	23391	23409	5.0E-5	38.2
EOSBI6J02IKLXH	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	28	46	49461	49443	5.0E-5	38.2
EOSBI6J01EDW2B	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	172	190	60072	60090	5.0E-5	38.2
EOSBI6J02JR9A0	gi|121582553|ref|NC_008766.1|	100.0	236	0	0	1	236	38345	38110	1.0E-134	468.0
EOSBI6J01BLD01	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	18	37	20304	20285	1.0E-5	40.1
EOSBI6J02JDIDX	gi|121582553|ref|NC_008766.1|	100.0	23	0	0	11	33	3861	3839	2.0E-7	46.1
EOSBI6J01A15XY	gi|121582553|ref|NC_008766.1|	94.87	39	2	0	19	57	61751	61713	3.0E-12	61.9
EOSBI6J01CR629	gi|121582553|ref|NC_008766.1|	100.0	22	0	0	161	182	229	250	8.0E-7	44.1
EOSBI6J01C0DX0	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	145	164	17462	17481	1.0E-5	40.1
EOSBI6J01DMAEU	gi|121582553|ref|NC_008766.1|	100.0	229	0	0	1	229	27367	27139	2.0E-130	454.0
EOSBI6J01C7QBC	gi|121582553|ref|NC_008766.1|	91.43	35	3	0	66	100	59269	59235	2.0E-7	46.1
EOSBI6J01CUEYY	gi|121582553|ref|NC_008766.1|	88.89	90	10	0	123	212	28074	28163	1.0E-23	99.6
EOSBI6J01AMSMH	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	58	80	51215	51237	1.0E-5	38.2
EOSBI6J01CUE7X	gi|121582553|ref|NC_008766.1|	96.0	25	1	0	185	209	51440	51464	3.0E-6	42.1
EOSBI6J01CS4I4	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	90	108	21138	21156	5.0E-5	38.2
EOSBI6J01C7ML5	gi|121582553|ref|NC_008766.1|	82.91	117	20	0	1	117	40604	40720	9.0E-16	73.8
EOSBI6J02HMQFF	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	38	56	5120	5138	5.0E-5	38.2
EOSBI6J02JHSIB	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	135	153	61466	61448	5.0E-5	38.2
EOSBI6J01BINI6	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	232	250	49442	49460	5.0E-5	38.2
EOSBI6J01BRFLY	gi|121582553|ref|NC_008766.1|	100.0	238	0	0	1	238	38123	38360	1.0E-135	472.0
EOSBI6J01DX56P	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	68	90	57891	57913	5.0E-5	38.2
EOSBI6J01CN1YH	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	163	181	57184	57202	5.0E-5	38.2
EOSBI6J02I50Y0	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	165	183	63589	63571	5.0E-5	38.2
EOSBI6J02FHJZD	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	104	123	16533	16552	1.0E-5	40.1
EOSBI6J01A0DJS	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	155	173	62820	62838	5.0E-5	38.2
EOSBI6J02I1SJ8	gi|121582553|ref|NC_008766.1|	100.0	20	0	0	235	254	51586	51567	1.0E-5	40.1
EOSBI6J01ESLT4	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	113	131	63447	63429	4.0E-5	38.2
EOSBI6J02H55BF	gi|121582553|ref|NC_008766.1|	97.56	246	5	1	1	246	55594	55350	9.0E-124	432.0
EOSBI6J01CVA4U	gi|121582553|ref|NC_008766.1|	79.62	211	43	0	16	226	38365	38575	5.0E-17	77.8
EOSBI6J01AXLFR	gi|121582553|ref|NC_008766.1|	94.74	95	5	0	126	220	9617	9711	2.0E-38	149.0
EOSBI6J02GGG8D	gi|121582553|ref|NC_008766.1|	90.48	42	3	1	189	230	21596	21556	7.0E-7	44.1
EOSBI6J02HGHSW	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	22	44	28326	28304	5.0E-5	38.2
EOSBI6J02IBP7Y	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	80	98	13812	13794	5.0E-5	38.2
EOSBI6J01DIOG7	gi|121582553|ref|NC_008766.1|	92.59	27	2	0	109	135	41611	41585	4.0E-5	38.2
EOSBI6J01BRVJ0	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	139	161	2408	2430	4.0E-5	38.2
EOSBI6J01CZ4WU	gi|121582553|ref|NC_008766.1|	95.65	23	1	0	226	248	17773	17795	5.0E-5	38.2
EOSBI6J01B1IV5	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	218	236	25053	25071	5.0E-5	38.2
EOSBI6J01D49IC	gi|121582553|ref|NC_008766.1|	100.0	19	0	0	115	133	62195	62213	4.0E-5	38.2
